,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-07-25 16:53:59.999,1627257180000,1.22630000,1.22770000,1.22630000,1.22700000,1586.37000000,1627257239999,1946.12901100,7,244.91000000,300.67421300,0
2021-07-25 16:54:59.999,1627257240000,1.22740000,1.22800000,1.22700000,1.22800000,8487.94000000,1627257299999,10417.34397900,23,4154.19000000,5099.77237000,0
2021-07-25 16:55:59.999,1627257300000,1.22810000,1.22880000,1.22660000,1.22800000,42756.49000000,1627257359999,52484.29521200,71,3426.15000000,4207.34448800,0
2021-07-25 16:56:59.999,1627257360000,1.22780000,1.23000000,1.22780000,1.23000000,18299.90000000,1627257419999,22495.21571700,82,17929.63000000,22039.97092100,0
2021-07-25 16:57:59.999,1627257420000,1.22960000,1.22960000,1.22830000,1.22830000,13330.42000000,1627257479999,16383.92073300,22,9149.99000000,11246.65017300,0
2021-07-25 16:58:59.999,1627257480000,1.22840000,1.22970000,1.22840000,1.22850000,8734.30000000,1627257539999,10730.95697700,18,8335.19000000,10240.42228800,0
2021-07-25 16:59:59.999,1627257540000,1.22910000,1.22950000,1.22880000,1.22950000,3829.81000000,1627257599999,4707.89876900,22,3187.39000000,3918.37848700,0
2021-07-25 17:00:59.999,1627257600000,1.22940000,1.22990000,1.22770000,1.22770000,12463.25000000,1627257659999,15320.07464800,35,7841.13000000,9639.70985800,0
2021-07-25 17:01:59.999,1627257660000,1.22760000,1.22890000,1.22700000,1.22700000,26183.51000000,1627257719999,32153.72778400,69,9454.13000000,11612.85530500,0
2021-07-25 17:02:59.999,1627257720000,1.22700000,1.22700000,1.22300000,1.22440000,55043.33000000,1627257779999,67389.71463700,156,12452.43000000,15242.89400300,0
2021-07-25 17:03:59.999,1627257780000,1.22500000,1.22500000,1.22330000,1.22440000,7026.54000000,1627257839999,8603.67103000,28,3262.50000000,3995.31781200,0
2021-07-25 17:04:59.999,1627257840000,1.22470000,1.22590000,1.22430000,1.22560000,15787.02000000,1627257899999,19346.64382200,35,10627.40000000,13025.90482800,0
2021-07-25 17:05:59.999,1627257900000,1.22560000,1.22660000,1.22490000,1.22660000,8058.69000000,1627257959999,9877.33825200,23,4827.23000000,5916.46761100,0
2021-07-25 17:06:59.999,1627257960000,1.22660000,1.22900000,1.22620000,1.22840000,44663.92000000,1627258019999,54863.80344200,61,5676.01000000,6971.12148500,0
2021-07-25 17:07:59.999,1627258020000,1.22890000,1.23000000,1.22820000,1.23000000,31455.17000000,1627258079999,38670.50930300,55,23890.48000000,29369.46382000,0
2021-07-25 17:08:59.999,1627258080000,1.23000000,1.23050000,1.22870000,1.23040000,89217.87000000,1627258139999,109739.60554200,226,83377.98000000,102556.32615500,0
2021-07-25 17:09:59.999,1627258140000,1.23020000,1.23040000,1.22910000,1.22970000,16301.97000000,1627258199999,20050.56968100,44,4014.08000000,4937.80433100,0
2021-07-25 17:10:59.999,1627258200000,1.22920000,1.23000000,1.22920000,1.22990000,9209.13000000,1627258259999,11325.48529300,20,8939.99000000,10994.57093500,0
2021-07-25 17:11:59.999,1627258260000,1.23000000,1.23060000,1.22990000,1.22990000,7613.41000000,1627258319999,9365.14535900,27,2533.29000000,3116.58093400,0
2021-07-25 17:12:59.999,1627258320000,1.22980000,1.23320000,1.22980000,1.23270000,84177.10000000,1627258379999,103679.14097900,324,52605.60000000,64788.18573200,0
2021-07-25 17:13:59.999,1627258380000,1.23270000,1.23780000,1.23210000,1.23680000,319044.93000000,1627258439999,394104.63949000,652,267306.24000000,330188.29480100,0
2021-07-25 17:14:59.999,1627258440000,1.23680000,1.23940000,1.23640000,1.23940000,59557.40000000,1627258499999,73709.69584400,292,38090.24000000,47149.20479400,0
2021-07-25 17:15:59.999,1627258500000,1.23930000,1.24190000,1.23870000,1.24010000,328679.24000000,1627258559999,407670.65645300,581,202888.38000000,251605.92575700,0
2021-07-25 17:16:59.999,1627258560000,1.24010000,1.24080000,1.23680000,1.23870000,77557.03000000,1627258619999,96093.08116400,163,25185.92000000,31192.67796000,0
2021-07-25 17:17:59.999,1627258620000,1.23900000,1.24010000,1.23830000,1.23830000,132559.68000000,1627258679999,164258.86271700,55,126047.34000000,156189.77987100,0
2021-07-25 17:18:59.999,1627258680000,1.23840000,1.23940000,1.23790000,1.23860000,37165.94000000,1627258739999,46042.92990100,65,21973.39000000,27221.28508300,0
2021-07-25 17:19:59.999,1627258740000,1.23820000,1.23820000,1.23560000,1.23820000,75205.17000000,1627258799999,93051.58006100,135,51726.46000000,64002.20840300,0
2021-07-25 17:20:59.999,1627258800000,1.23800000,1.23820000,1.23580000,1.23650000,19848.73000000,1627258859999,24549.12116400,50,10024.11000000,12397.26521900,0
2021-07-25 17:21:59.999,1627258860000,1.23690000,1.24060000,1.23690000,1.23920000,83272.99000000,1627258919999,103149.53215300,121,36660.13000000,45410.20693900,0
2021-07-25 17:22:59.999,1627258920000,1.24000000,1.24050000,1.23910000,1.23910000,8158.63000000,1627258979999,10115.09710500,27,2968.27000000,3681.04931800,0
2021-07-25 17:23:59.999,1627258980000,1.23920000,1.24050000,1.23910000,1.24040000,23123.85000000,1627259039999,28668.72423700,63,14787.54000000,18333.77256300,0
2021-07-25 17:24:59.999,1627259040000,1.24050000,1.24150000,1.24010000,1.24140000,7203.38000000,1627259099999,8938.06848500,35,6769.63000000,8399.88077200,0
2021-07-25 17:25:59.999,1627259100000,1.24150000,1.24190000,1.24050000,1.24140000,16059.31000000,1627259159999,19939.21562900,44,15027.33000000,18658.27173100,0
2021-07-25 17:26:59.999,1627259160000,1.24140000,1.24390000,1.24140000,1.24310000,105045.90000000,1627259219999,130529.25738800,329,51851.30000000,64432.32100900,0
2021-07-25 17:27:59.999,1627259220000,1.24300000,1.24300000,1.24090000,1.24200000,26160.59000000,1627259279999,32482.99551700,61,2297.80000000,2854.38429300,0
2021-07-25 17:28:59.999,1627259280000,1.24120000,1.24190000,1.24090000,1.24090000,9126.00000000,1627259339999,11328.31732000,52,3661.27000000,4545.49833500,0
2021-07-25 17:29:59.999,1627259340000,1.24120000,1.24200000,1.24080000,1.24200000,24551.37000000,1627259399999,30477.46524300,38,1595.67000000,1980.94578400,0
2021-07-25 17:30:59.999,1627259400000,1.24200000,1.24330000,1.23900000,1.23970000,70885.97000000,1627259459999,87940.34393300,99,12933.48000000,16053.40850100,0
2021-07-25 17:31:59.999,1627259460000,1.23960000,1.24390000,1.23950000,1.24360000,26386.31000000,1627259519999,32769.72374000,59,24369.66000000,30263.10157100,0
2021-07-25 17:32:59.999,1627259520000,1.24340000,1.24390000,1.24240000,1.24290000,9580.71000000,1627259579999,11913.28793000,45,3356.14000000,4174.11759000,0
2021-07-25 17:33:59.999,1627259580000,1.24350000,1.24350000,1.24170000,1.24210000,14516.59000000,1627259639999,18035.32769900,38,8113.18000000,10079.69555800,0
2021-07-25 17:34:59.999,1627259640000,1.24230000,1.24400000,1.24230000,1.24400000,34823.60000000,1627259699999,43299.15767900,59,33654.42000000,41845.52560300,0
2021-07-25 17:35:59.999,1627259700000,1.24400000,1.24430000,1.24330000,1.24360000,21117.57000000,1627259759999,26266.48764500,68,13376.04000000,16639.51819900,0
2021-07-25 17:36:59.999,1627259760000,1.24430000,1.24490000,1.24370000,1.24480000,15385.88000000,1627259819999,19147.95777400,106,11412.55000000,14204.15233500,0
2021-07-25 17:37:59.999,1627259820000,1.24430000,1.24500000,1.24420000,1.24420000,9671.04000000,1627259879999,12035.77560700,34,1539.79000000,1916.87565200,0
2021-07-25 17:38:59.999,1627259880000,1.24460000,1.24670000,1.24450000,1.24530000,113619.14000000,1627259939999,141489.66708500,272,100800.08000000,125521.03248500,0
2021-07-25 17:39:59.999,1627259940000,1.24560000,1.24680000,1.24510000,1.24550000,18763.99000000,1627259999999,23371.71718200,64,3611.94000000,4499.59981300,0
2021-07-25 17:40:59.999,1627260000000,1.24540000,1.24590000,1.24490000,1.24490000,112195.73000000,1627260059999,139708.46103100,99,7292.58000000,9082.20929600,0
2021-07-25 17:41:59.999,1627260060000,1.24490000,1.24660000,1.24470000,1.24600000,21507.51000000,1627260119999,26791.17334300,44,10616.99000000,13226.59636900,0
2021-07-25 17:42:59.999,1627260120000,1.24650000,1.24820000,1.24610000,1.24800000,29397.85000000,1627260179999,36679.10328100,177,19787.54000000,24687.92578300,0
2021-07-25 17:43:59.999,1627260180000,1.24820000,1.24890000,1.24750000,1.24850000,63765.79000000,1627260239999,79625.26324700,123,34379.67000000,42929.92218200,0
2021-07-25 17:44:59.999,1627260240000,1.24900000,1.25060000,1.24860000,1.25010000,209629.04000000,1627260299999,262026.63107100,539,188710.79000000,235885.35586400,0
2021-07-25 17:45:59.999,1627260300000,1.25020000,1.25160000,1.25020000,1.25090000,22410.52000000,1627260359999,28031.62808500,125,17369.41000000,21726.30238100,0
2021-07-25 17:46:59.999,1627260360000,1.25110000,1.25590000,1.24970000,1.25140000,161913.39000000,1627260419999,202912.75121700,640,82498.79000000,103443.08357900,0
2021-07-25 17:47:59.999,1627260420000,1.25130000,1.25320000,1.25130000,1.25310000,33748.96000000,1627260479999,42274.56020400,60,18998.05000000,23799.13831000,0
2021-07-25 17:48:59.999,1627260480000,1.25300000,1.25620000,1.25300000,1.25510000,151026.39000000,1627260539999,189662.71642100,177,22563.78000000,28322.22739800,0
2021-07-25 17:49:59.999,1627260540000,1.25550000,1.25670000,1.25510000,1.25640000,63905.10000000,1627260599999,80278.22053300,156,30058.36000000,37760.01702600,0
2021-07-25 17:50:59.999,1627260600000,1.25680000,1.25760000,1.25290000,1.25290000,70018.50000000,1627260659999,87877.00653000,221,49335.58000000,61925.43795900,0
2021-07-25 17:51:59.999,1627260660000,1.25290000,1.25330000,1.25130000,1.25260000,134413.22000000,1627260719999,168273.75629700,162,116284.65000000,145571.43684700,0
2021-07-25 17:52:59.999,1627260720000,1.25260000,1.25650000,1.25240000,1.25610000,205250.38000000,1627260779999,257470.36428600,181,57840.75000000,72576.71445200,0
2021-07-25 17:53:59.999,1627260780000,1.25620000,1.25750000,1.25520000,1.25750000,31127.71000000,1627260839999,39093.37538800,65,18554.53000000,23303.10781400,0
2021-07-25 17:54:59.999,1627260840000,1.25760000,1.26000000,1.25760000,1.25980000,141293.30000000,1627260899999,177894.72081800,495,87893.63000000,110691.14138500,0
2021-07-25 17:55:59.999,1627260900000,1.26000000,1.26000000,1.25880000,1.25930000,115175.54000000,1627260959999,145084.63372800,138,77961.77000000,98219.09312300,0
2021-07-25 17:56:59.999,1627260960000,1.25910000,1.26000000,1.25820000,1.25980000,15392.55000000,1627261019999,19381.53007800,65,12248.96000000,15423.77925600,0
2021-07-25 17:57:59.999,1627261020000,1.25990000,1.26000000,1.25920000,1.26000000,114030.60000000,1627261079999,143668.99438100,106,86404.22000000,108865.67255300,0
2021-07-25 17:58:59.999,1627261080000,1.25990000,1.26750000,1.25990000,1.26420000,423994.42000000,1627261139999,534883.75809800,1069,355481.41000000,448216.42989200,0
2021-07-25 17:59:59.999,1627261140000,1.26420000,1.26650000,1.26320000,1.26520000,56542.87000000,1627261199999,71520.20469300,247,28886.11000000,36537.05187700,0
2021-07-25 18:00:59.999,1627261200000,1.26590000,1.27780000,1.26450000,1.27740000,202312.53000000,1627261259999,256978.78785800,1085,129386.89000000,164417.69601800,0
2021-07-25 18:01:59.999,1627261260000,1.27780000,1.29420000,1.27750000,1.29240000,429320.19000000,1627261319999,552240.29406700,1853,312060.08000000,401577.39695600,0
2021-07-25 18:02:59.999,1627261320000,1.29260000,1.30000000,1.27110000,1.29750000,641970.51000000,1627261379999,830867.21694800,2557,257664.28000000,334351.68210500,0
2021-07-25 18:03:59.999,1627261380000,1.29740000,1.29930000,1.27100000,1.27640000,504759.47000000,1627261439999,648347.85319700,2116,272111.25000000,349615.72750400,0
2021-07-25 18:04:59.999,1627261440000,1.27640000,1.28500000,1.27240000,1.27240000,316574.10000000,1627261499999,404695.35577400,1168,141320.48000000,180755.19515000,0
2021-07-25 18:05:59.999,1627261500000,1.27520000,1.27600000,1.27080000,1.27260000,190112.46000000,1627261559999,242118.31530300,534,91543.66000000,116624.82742000,0
2021-07-25 18:06:59.999,1627261560000,1.27230000,1.27380000,1.26220000,1.26260000,255337.87000000,1627261619999,323814.70172200,1125,80495.76000000,102167.01107000,0
2021-07-25 18:07:59.999,1627261620000,1.26260000,1.26780000,1.26100000,1.26400000,199711.42000000,1627261679999,252502.81366700,519,99567.79000000,125913.87125300,0
2021-07-25 18:08:59.999,1627261680000,1.26400000,1.27420000,1.26070000,1.27360000,245463.14000000,1627261739999,310911.03488600,718,136187.88000000,172596.47649800,0
2021-07-25 18:09:59.999,1627261740000,1.27330000,1.28320000,1.27190000,1.27370000,235358.46000000,1627261799999,300656.90410500,678,160363.02000000,205018.69986200,0
2021-07-25 18:10:59.999,1627261800000,1.27440000,1.28320000,1.27280000,1.27900000,231540.79000000,1627261859999,295994.06347000,532,95048.09000000,121501.49169400,0
2021-07-25 18:11:59.999,1627261860000,1.27910000,1.28450000,1.27820000,1.28450000,139039.86000000,1627261919999,178109.41145000,380,94233.02000000,120763.34597200,0
2021-07-25 18:12:59.999,1627261920000,1.28410000,1.29210000,1.28190000,1.28670000,200751.51000000,1627261979999,258294.01303600,983,110006.01000000,141643.45688800,0
2021-07-25 18:13:59.999,1627261980000,1.28660000,1.29060000,1.28590000,1.28970000,67288.34000000,1627262039999,86691.07120200,209,29300.17000000,37770.61813900,0
2021-07-25 18:14:59.999,1627262040000,1.28970000,1.29220000,1.28780000,1.28940000,137345.39000000,1627262099999,177177.93305400,258,71052.84000000,91694.85703600,0
2021-07-25 18:15:59.999,1627262100000,1.28860000,1.28870000,1.28020000,1.28170000,122849.76000000,1627262159999,157795.70172600,497,63069.38000000,80998.96254500,0
2021-07-25 18:16:59.999,1627262160000,1.28070000,1.28070000,1.27360000,1.27380000,175775.18000000,1627262219999,224400.73683200,544,61681.72000000,78740.92717200,0
2021-07-25 18:17:59.999,1627262220000,1.27350000,1.27580000,1.26850000,1.27000000,283177.83000000,1627262279999,360270.92838700,660,126671.06000000,161265.54200200,0
2021-07-25 18:18:59.999,1627262280000,1.26920000,1.27740000,1.26920000,1.27530000,112397.21000000,1627262339999,143314.57303700,286,54062.77000000,68923.40743500,0
2021-07-25 18:19:59.999,1627262340000,1.27600000,1.27620000,1.26810000,1.26990000,107643.51000000,1627262399999,136863.58300900,318,34448.40000000,43807.70809900,0
2021-07-25 18:20:59.999,1627262400000,1.27000000,1.27930000,1.26960000,1.27730000,133291.00000000,1627262459999,169983.49773800,359,86643.33000000,110443.53019500,0
2021-07-25 18:21:59.999,1627262460000,1.27850000,1.27940000,1.27530000,1.27690000,51710.39000000,1627262519999,66039.54415900,130,30383.01000000,38803.43659000,0
2021-07-25 18:22:59.999,1627262520000,1.27660000,1.27930000,1.27390000,1.27880000,32749.46000000,1627262579999,41786.23967800,105,13302.63000000,16980.84144700,0
2021-07-25 18:23:59.999,1627262580000,1.27880000,1.28160000,1.27840000,1.28110000,74346.06000000,1627262639999,95163.41828000,228,35418.40000000,45341.50940700,0
2021-07-25 18:24:59.999,1627262640000,1.28130000,1.28480000,1.28130000,1.28480000,69380.47000000,1627262699999,88992.55279900,267,36517.67000000,46843.29015300,0
2021-07-25 18:25:59.999,1627262700000,1.28490000,1.29080000,1.28450000,1.29010000,104546.36000000,1627262759999,134751.37181700,549,74956.96000000,96620.57374000,0
2021-07-25 18:26:59.999,1627262760000,1.29010000,1.29080000,1.28600000,1.28860000,111207.53000000,1627262819999,143303.55586900,226,42709.60000000,55037.88293500,0
2021-07-25 18:27:59.999,1627262820000,1.28820000,1.28920000,1.28710000,1.28860000,17229.95000000,1627262879999,22197.49292400,79,8682.57000000,11188.04473900,0
2021-07-25 18:28:59.999,1627262880000,1.28920000,1.29090000,1.28700000,1.28720000,45034.35000000,1627262939999,58056.83883100,151,20086.13000000,25902.34053600,0
2021-07-25 18:29:59.999,1627262940000,1.28790000,1.29200000,1.28790000,1.29160000,52090.21000000,1627262999999,67200.51392900,158,37448.95000000,48313.70011600,0
2021-07-25 18:30:59.999,1627263000000,1.29140000,1.29660000,1.29130000,1.29410000,99122.24000000,1627263059999,128287.28232100,531,64611.47000000,83613.48137700,0
2021-07-25 18:31:59.999,1627263060000,1.29420000,1.29540000,1.29000000,1.29450000,111094.95000000,1627263119999,143699.47897800,241,28117.23000000,36389.48713200,0
2021-07-25 18:32:59.999,1627263120000,1.29450000,1.29900000,1.29450000,1.29800000,84452.02000000,1627263179999,109487.43394600,372,73187.61000000,94893.38170900,0
2021-07-25 18:33:59.999,1627263180000,1.29770000,1.31000000,1.29770000,1.30890000,434650.92000000,1627263239999,566905.60346900,1569,223568.87000000,291337.13819600,0
2021-07-25 18:34:59.999,1627263240000,1.30910000,1.31040000,1.30400000,1.30670000,231115.28000000,1627263299999,302331.39359600,649,106714.40000000,139579.29026300,0
2021-07-25 18:35:59.999,1627263300000,1.30660000,1.31130000,1.30600000,1.31110000,39230.13000000,1627263359999,51293.16653000,197,10935.27000000,14312.65094200,0
2021-07-25 18:36:59.999,1627263360000,1.31140000,1.31920000,1.30960000,1.31640000,140983.69000000,1627263419999,185332.87017700,920,90785.41000000,119426.07133800,0
2021-07-25 18:37:59.999,1627263420000,1.31570000,1.31680000,1.31000000,1.31170000,245229.13000000,1627263479999,321790.68785700,487,155620.65000000,204212.55090500,0
2021-07-25 18:38:59.999,1627263480000,1.31170000,1.31590000,1.31170000,1.31590000,271545.72000000,1627263539999,356906.66787800,185,160575.37000000,211018.44103400,0
2021-07-25 18:39:59.999,1627263540000,1.31600000,1.32210000,1.31570000,1.32210000,134985.89000000,1627263599999,178096.70033200,572,104284.61000000,137595.01919000,0
2021-07-25 18:40:59.999,1627263600000,1.32210000,1.33280000,1.32080000,1.33280000,447213.74000000,1627263659999,592958.09950200,1785,205059.34000000,272116.39441100,0
2021-07-25 18:41:59.999,1627263660000,1.33290000,1.33680000,1.32340000,1.32560000,310451.02000000,1627263719999,413455.79215200,1314,162920.91000000,217075.63163000,0
2021-07-25 18:42:59.999,1627263720000,1.32550000,1.33400000,1.32390000,1.33270000,282882.25000000,1627263779999,375339.61311400,463,189826.08000000,251788.09368600,0
2021-07-25 18:43:59.999,1627263780000,1.33220000,1.33830000,1.33000000,1.33070000,174103.96000000,1627263839999,232341.60596700,530,90845.20000000,121258.27623500,0
2021-07-25 18:44:59.999,1627263840000,1.33030000,1.33340000,1.32260000,1.32520000,401050.82000000,1627263899999,531930.85418000,548,170784.80000000,226332.38280700,0
2021-07-25 18:45:59.999,1627263900000,1.32540000,1.32540000,1.30730000,1.31320000,281220.71000000,1627263959999,369564.30878500,1294,114711.84000000,150726.42691200,0
2021-07-25 18:46:59.999,1627263960000,1.31320000,1.32640000,1.31250000,1.31940000,264621.80000000,1627264019999,349118.23244200,578,194572.44000000,256821.74448200,0
2021-07-25 18:47:59.999,1627264020000,1.31890000,1.31940000,1.30800000,1.30870000,258122.96000000,1627264079999,338297.22112500,529,137672.89000000,180279.63227600,0
2021-07-25 18:48:59.999,1627264080000,1.30870000,1.31160000,1.30620000,1.30700000,150617.40000000,1627264139999,197045.57725700,392,69803.73000000,91335.83561800,0
2021-07-25 18:49:59.999,1627264140000,1.30860000,1.31800000,1.30780000,1.31730000,92981.97000000,1627264199999,122000.92713500,305,79390.92000000,104172.76853800,0
2021-07-25 18:50:59.999,1627264200000,1.31740000,1.32650000,1.31190000,1.32420000,260654.02000000,1627264259999,343512.33246400,747,133741.12000000,176293.27053000,0
2021-07-25 18:51:59.999,1627264260000,1.32400000,1.32530000,1.31740000,1.31860000,83484.06000000,1627264319999,110309.73988500,213,25934.02000000,34275.70073800,0
2021-07-25 18:52:59.999,1627264320000,1.31840000,1.32240000,1.31750000,1.32060000,163583.86000000,1627264379999,215947.55582300,161,120974.69000000,159736.69237500,0
2021-07-25 18:53:59.999,1627264380000,1.32180000,1.32290000,1.31780000,1.32000000,58547.52000000,1627264439999,77334.90609800,137,18904.56000000,24976.40757100,0
2021-07-25 18:54:59.999,1627264440000,1.32000000,1.32520000,1.32000000,1.32480000,92769.42000000,1627264499999,122561.51418400,162,77466.28000000,102334.26238700,0
2021-07-25 18:55:59.999,1627264500000,1.32530000,1.33000000,1.32200000,1.32560000,186361.08000000,1627264559999,247269.71763900,483,143431.49000000,190352.35605800,0
2021-07-25 18:56:59.999,1627264560000,1.32550000,1.32830000,1.32300000,1.32750000,40057.65000000,1627264619999,53126.37382900,128,22092.16000000,29299.57849200,0
2021-07-25 18:57:59.999,1627264620000,1.32750000,1.33440000,1.32750000,1.33130000,63776.87000000,1627264679999,84919.05279900,470,53125.96000000,70734.47181600,0
2021-07-25 18:58:59.999,1627264680000,1.33130000,1.33130000,1.32380000,1.32800000,104945.42000000,1627264739999,139338.33384500,327,60282.01000000,80026.47641100,0
2021-07-25 18:59:59.999,1627264740000,1.32720000,1.32720000,1.32090000,1.32460000,108655.37000000,1627264799999,143762.61151400,287,32995.73000000,43639.91516100,0
2021-07-25 19:00:59.999,1627264800000,1.32480000,1.32850000,1.32480000,1.32560000,28405.64000000,1627264859999,37683.17170100,129,14686.22000000,19484.60992100,0
2021-07-25 19:01:59.999,1627264860000,1.32580000,1.32620000,1.31570000,1.31990000,131258.90000000,1627264919999,173172.56699900,522,59056.29000000,77889.44405600,0
2021-07-25 19:02:59.999,1627264920000,1.31950000,1.32630000,1.31950000,1.32300000,71017.19000000,1627264979999,93969.81222500,208,37248.12000000,49271.38959800,0
2021-07-25 19:03:59.999,1627264980000,1.32380000,1.32620000,1.31870000,1.32000000,31308.72000000,1627265039999,41409.77735000,114,7599.94000000,10059.72621400,0
2021-07-25 19:04:59.999,1627265040000,1.31980000,1.32070000,1.31700000,1.31880000,62860.92000000,1627265099999,82912.59322500,166,20744.67000000,27369.75952900,0
2021-07-25 19:05:59.999,1627265100000,1.31830000,1.32110000,1.31790000,1.31880000,35573.13000000,1627265159999,46943.03487600,91,22228.88000000,29336.24613500,0
2021-07-25 19:06:59.999,1627265160000,1.31900000,1.31900000,1.31130000,1.31160000,66387.36000000,1627265219999,87303.59117500,323,18498.87000000,24324.41237600,0
2021-07-25 19:07:59.999,1627265220000,1.31120000,1.31500000,1.30730000,1.30810000,264108.59000000,1627265279999,346121.40523600,460,49028.82000000,64289.28422100,0
2021-07-25 19:08:59.999,1627265280000,1.30790000,1.31200000,1.30790000,1.31030000,82002.40000000,1627265339999,107469.46217200,160,51551.12000000,67563.99941300,0
2021-07-25 19:09:59.999,1627265340000,1.31000000,1.31000000,1.30500000,1.30500000,138124.16000000,1627265399999,180548.34212700,467,38385.95000000,50190.58257300,0
2021-07-25 19:10:59.999,1627265400000,1.30580000,1.30930000,1.30410000,1.30700000,188568.49000000,1627265459999,246414.72082100,304,137081.69000000,179161.54587100,0
2021-07-25 19:11:59.999,1627265460000,1.30720000,1.31390000,1.30610000,1.31240000,94142.96000000,1627265519999,123305.12223900,239,66810.00000000,87500.02378100,0
2021-07-25 19:12:59.999,1627265520000,1.31240000,1.31490000,1.31070000,1.31280000,48359.36000000,1627265579999,63511.28560500,129,30167.67000000,39631.92040000,0
2021-07-25 19:13:59.999,1627265580000,1.31260000,1.31500000,1.31110000,1.31430000,50612.55000000,1627265639999,66466.83272200,91,21344.39000000,28029.85408900,0
2021-07-25 19:14:59.999,1627265640000,1.31340000,1.31420000,1.30950000,1.31140000,48391.90000000,1627265699999,63484.37200100,121,24416.69000000,32024.87135900,0
2021-07-25 19:15:59.999,1627265700000,1.31190000,1.31860000,1.31190000,1.31840000,88986.69000000,1627265759999,117019.20911000,239,71035.65000000,93422.63393900,0
2021-07-25 19:16:59.999,1627265760000,1.31770000,1.32350000,1.31740000,1.32330000,220647.26000000,1627265819999,291256.20036200,416,185883.98000000,245376.34521900,0
2021-07-25 19:17:59.999,1627265820000,1.32340000,1.32400000,1.31970000,1.32200000,47939.75000000,1627265879999,63361.97392600,164,11304.74000000,14944.93686300,0
2021-07-25 19:18:59.999,1627265880000,1.32280000,1.32310000,1.32090000,1.32250000,54347.00000000,1627265939999,71848.47595400,73,29855.06000000,39475.39469700,0
2021-07-25 19:19:59.999,1627265940000,1.32250000,1.32280000,1.31630000,1.31650000,75799.17000000,1627265999999,100078.57864900,167,19357.71000000,25536.93127700,0
2021-07-25 19:20:59.999,1627266000000,1.31650000,1.31680000,1.31140000,1.31590000,66624.59000000,1627266059999,87596.68791200,246,25634.54000000,33707.71545300,0
2021-07-25 19:21:59.999,1627266060000,1.31570000,1.31990000,1.31540000,1.31850000,28991.73000000,1627266119999,38214.33711800,117,15216.92000000,20060.45447100,0
2021-07-25 19:22:59.999,1627266120000,1.31810000,1.32060000,1.31810000,1.32060000,25239.53000000,1627266179999,33288.17695900,80,20139.14000000,26561.63531700,0
2021-07-25 19:23:59.999,1627266180000,1.32000000,1.32060000,1.31860000,1.32010000,12459.03000000,1627266239999,16438.41457100,32,1968.90000000,2598.37604500,0
2021-07-25 19:24:59.999,1627266240000,1.32070000,1.32120000,1.31860000,1.31860000,22952.16000000,1627266299999,30287.47695500,59,4404.58000000,5815.04120400,0
2021-07-25 19:25:59.999,1627266300000,1.31930000,1.32450000,1.31850000,1.32450000,34509.94000000,1627266359999,45636.65175400,193,26807.81000000,35446.10750900,0
2021-07-25 19:26:59.999,1627266360000,1.32440000,1.32450000,1.32270000,1.32330000,21054.94000000,1627266419999,27875.69106300,42,5984.22000000,7923.07528100,0
2021-07-25 19:27:59.999,1627266420000,1.32310000,1.32480000,1.32270000,1.32470000,43673.64000000,1627266479999,57811.61353000,62,41590.54000000,55054.83041400,0
2021-07-25 19:28:59.999,1627266480000,1.32470000,1.32480000,1.32180000,1.32410000,37226.67000000,1627266539999,49266.58682600,69,13460.95000000,17816.55695100,0
2021-07-25 19:29:59.999,1627266540000,1.32370000,1.32380000,1.32140000,1.32140000,28503.73000000,1627266599999,37698.11941800,53,17102.88000000,22619.29755200,0
2021-07-25 19:30:59.999,1627266600000,1.32130000,1.32480000,1.32040000,1.32450000,29467.13000000,1627266659999,38961.34166100,71,24950.95000000,32994.73836700,0
2021-07-25 19:31:59.999,1627266660000,1.32380000,1.32500000,1.32290000,1.32430000,23078.38000000,1627266719999,30560.92395900,46,8286.53000000,10975.25059500,0
2021-07-25 19:32:59.999,1627266720000,1.32420000,1.32560000,1.32380000,1.32480000,59206.73000000,1627266779999,78404.45309800,110,45951.17000000,60850.96133700,0
2021-07-25 19:33:59.999,1627266780000,1.32530000,1.32810000,1.32530000,1.32680000,41672.89000000,1627266839999,55284.92236800,255,21964.09000000,29136.63462600,0
2021-07-25 19:34:59.999,1627266840000,1.32660000,1.32660000,1.32160000,1.32420000,26374.62000000,1627266899999,34917.35810200,111,12735.21000000,16852.00116500,0
2021-07-25 19:35:59.999,1627266900000,1.32470000,1.32880000,1.32360000,1.32880000,24902.29000000,1627266959999,33031.15775300,124,13116.10000000,17408.79702400,0
2021-07-25 19:36:59.999,1627266960000,1.32880000,1.33100000,1.32830000,1.33100000,42273.04000000,1627267019999,56214.51070500,308,24333.99000000,32361.85502400,0
2021-07-25 19:37:59.999,1627267020000,1.33100000,1.33230000,1.33000000,1.33150000,28063.55000000,1627267079999,37350.90303900,178,9514.52000000,12665.94536800,0
2021-07-25 19:38:59.999,1627267080000,1.33230000,1.33590000,1.33150000,1.33550000,44044.95000000,1627267139999,58717.32300900,367,27956.59000000,37279.05775400,0
2021-07-25 19:39:59.999,1627267140000,1.33540000,1.33540000,1.33140000,1.33430000,42887.64000000,1627267199999,57185.88874100,163,16853.14000000,22473.59878300,0
